time [s],velocity [m/s]
2.09209209209209,3.71272394144431
2.1021021021021,3.71030689047544
2.11211211211211,3.70794384708878
2.12212212212212,3.7056088145013
2.13213213213213,3.70328598509564
2.14214214214214,3.70096218884057
2.15215215215215,3.698632414331
2.16216216216216,3.69629776425113
2.17217217217217,3.69395650604921
2.18218218218218,3.69159901882513
2.19219219219219,3.68919920933534
2.2022022022022,3.68672822449091
2.21221221221221,3.68417226460845
2.22222222222222,3.68154056063661
2.23223223223223,3.67886237943006
2.24224224224224,3.67615696328658
2.25225225225225,3.67342911723313
2.26226226226226,3.67069313403383
2.27227227227227,3.66796966263591
2.28228228228228,3.66527451395984
2.29229229229229,3.66262552058054
2.3023023023023,3.66004117882321
2.31231231231231,3.65753550636163
2.32232232232232,3.65513286386744
2.33233233233233,3.65285710969053
2.34234234234234,3.65070564957779
2.35235235235235,3.64867218755012
2.36236236236236,3.64676761215328
2.37237237237237,3.64500108062133
2.38238238238238,3.64337568727172
2.39239239239239,3.64189766040789
2.4024024024024,3.64056217909543
2.41241241241241,3.63934414883816
2.42242242242242,3.63822011877044
2.43243243243243,3.63718636274509
2.44244244244244,3.63625688100113
2.45245245245245,3.63545160499629
2.46246246246246,3.63478075795786
2.47247247247247,3.6342430563705
2.48248248248248,3.63382649815514
2.49249249249249,3.63351349198063
2.5025025025025,3.63329562136411
2.51251251251251,3.63316641937135
2.52252252252252,3.63311405318648
2.53253253253253,3.633132814405
2.54254254254254,3.63322246785639
2.55255255255255,3.63337593429015
2.56256256256256,3.63358396463439
2.57257257257257,3.63384592555369
2.58258258258258,3.63415741196245
2.59259259259259,3.63450246262781
2.6026026026026,3.63486942606304
2.61261261261261,3.6352555370551
2.62262262262262,3.63565897989368
2.63263263263263,3.63608811070527
2.64264264264264,3.6365652891184
2.65265265265265,3.63710387869563
2.66266266266266,3.63769190264176
2.67267267267267,3.63829981194754
2.68268268268268,3.63890134993448
2.69269269269269,3.63948209818425
2.7027027027027,3.64002256978125
2.71271271271271,3.64050084934153
2.72272272272272,3.64092077979094
2.73273273273273,3.64129984155547
2.74274274274274,3.64164294526189
2.75275275275275,3.64196015777896
2.76276276276276,3.64227567606958
2.77277277277277,3.64260630871615
2.78278278278278,3.64295212800906
2.79279279279279,3.64330638147992
2.8028028028028,3.64367332110312
2.81281281281281,3.6440704182308
2.82282282282282,3.64450924019763
2.83283283283283,3.644987077022
2.84284284284284,3.64549112477174
2.85285285285285,3.64599871440182
2.86286286286286,3.64648683464894
2.87287287287287,3.64694431530627
2.88288288288288,3.64736630497655
2.89289289289289,3.64774968328469
2.9029029029029,3.64810242356609
2.91291291291291,3.64844952830712
2.92292292292292,3.64882476294577
2.93293293293293,3.64924687219488
2.94294294294294,3.64970412691359
2.95295295295295,3.65017878360371
2.96296296296296,3.65067327299536
2.97297297297297,3.65119490370495
2.98298298298298,3.65174116039754
2.99299299299299,3.65230610896995
3.003003003003,3.65287796165681
3.01301301301301,3.65344035476282
3.02302302302302,3.65398528227428
3.03303303303303,3.65451712056856
3.04304304304304,3.65504121467232
3.05305305305305,3.6555500101664
3.06306306306306,3.656030672705
3.07307307307307,3.65648534025502
3.08308308308308,3.65693494615813
3.09309309309309,3.65739881866178
3.1031031031031,3.65787390996488
3.11311311311311,3.6583444572222
3.12312312312312,3.65880117340891
3.13313313313313,3.65924677377198
3.14314314314314,3.65969889270405
3.15315315315315,3.66018377903579
3.16316316316316,3.66072927205414
3.17317317317317,3.66135907595128
3.18318318318318,3.66207404510649
3.19319319319319,3.66285320831011
3.2032032032032,3.66368221649236
3.21321321321321,3.66456923801177
3.22322322322322,3.66552936432701
3.23323323323323,3.66656223966014
3.24324324324324,3.66765535744678
3.25325325325325,3.66880394719642
3.26326326326326,3.67001850243545
3.27327327327327,3.67131472466578
3.28328328328328,3.6727088179249
3.29329329329329,3.67421496361754
3.3033033033033,3.67583891835533
3.31331331331331,3.67758249078371
3.32332332332332,3.67944585907122
3.33333333333333,3.68142236956638
3.34334334334334,3.68349552431327
3.35335335335335,3.68563119379687
3.36336336336336,3.68777983405472
3.37337337337337,3.68990480288882
3.38338338338338,3.69199731240335
3.39339339339339,3.69406190783687
3.4034034034034,3.69610662551467
3.41341341341341,3.69814771669188
3.42342342342342,3.70021224018855
3.43343343343343,3.7023240785385
3.44344344344344,3.70449329743732
3.45345345345345,3.70671889302543
3.46346346346346,3.70898645742952
3.47347347347347,3.71127718158482
3.48348348348348,3.71358312592223
3.49349349349349,3.71590627927578
3.5035035035035,3.71825707358607
3.51351351351351,3.72064859608054
3.52352352352352,3.72308052482575
3.53353353353353,3.72554233281603
3.54354354354354,3.72802497903489
3.55355355355355,3.73051512928099
3.56356356356356,3.73300662360455
3.57357357357357,3.73551282284461
3.58358358358358,3.73803601142727
3.59359359359359,3.74055082891501
3.6036036036036,3.74302895270533
3.61361361361361,3.74544757628108
3.62362362362362,3.74778978231297
3.63363363363363,3.75006120966019
3.64364364364364,3.75226864914934
3.65365365365365,3.75437959743285
3.66366366366366,3.75634188952549
3.67367367367367,3.75812501377464
3.68368368368368,3.75971733506879
3.69369369369369,3.76110634832027
3.7037037037037,3.76228984445156
3.71371371371371,3.76329186971022
3.72372372372372,3.76414550538196
3.73373373373373,3.76486466160982
3.74374374374374,3.7654345485089
3.75375375375375,3.76583528591268
3.76376376376376,3.76606953749983
3.77377377377377,3.76615314345424
3.78378378378378,3.76609332024137
3.79379379379379,3.7658916375409
3.8038038038038,3.76555400594067
3.81381381381381,3.76508782435051
3.82382382382382,3.764494602018
3.83383383383383,3.76376770225821
3.84384384384384,3.76290082323256
3.85385385385385,3.76188912714465
3.86386386386386,3.76072159413146
3.87387387387387,3.7593884730258
3.88388388388388,3.7579021830348
3.89389389389389,3.75630325667216
3.9039039039039,3.75463168273778
3.91391391391391,3.75290762020458
3.92392392392392,3.75114636434434
3.93393393393393,3.74937023839718
3.94394394394394,3.74760715796836
3.95395395395395,3.74587966368265
3.96396396396396,3.74419923335444
3.97397397397397,3.74257521073567
3.98398398398398,3.74101433681046
3.99399399399399,3.73951351870458
4.004004004004,3.73806686602961
4.01401401401401,3.73667725264243
4.02402402402402,3.7353557482171
4.03403403403403,3.73411631061441
4.04404404404404,3.73297067418803
4.05405405405405,3.73191400319704
4.06406406406406,3.73092519993647
4.07407407407407,3.72999651898481
4.08408408408408,3.72913919624438
4.09409409409409,3.72835498988535
4.1041041041041,3.72763638035869
4.11411411411411,3.7269882616814
4.12412412412412,3.72642189586873
4.13413413413413,3.72594355618412
4.14414414414414,3.72555979940234
4.15415415415415,3.72527153798087
4.16416416416416,3.72505860587342
4.17417417417417,3.72489149478886
4.18418418418418,3.72475366565046
4.19419419419419,3.72464769312941
4.2042042042042,3.72459688395092
4.21421421421421,3.72463236290812
4.22422422422422,3.72477453364939
4.23423423423423,3.7250306039444
4.24424424424424,3.7253994031334
4.25425425425425,3.72587706753877
4.26426426426426,3.72645454209469
4.27427427427427,3.7271103552196
4.28428428428428,3.72780993589053
4.29429429429429,3.72851929630333
4.3043043043043,3.72923387522345
4.31431431431431,3.72997297848427
4.32432432432432,
4.33433433433433,
4.34434434434434,
4.35435435435435,
4.36436436436436,
4.37437437437437,
4.38438438438438,
4.39439439439439,3.73460019972568
4.4044044044044,3.73470166646296
4.41441441441441,3.73468510512675
4.42442442442442,3.73457056580323
4.43443443443443,3.73437568427125
4.44444444444444,3.73410993602821
4.45445445445445,3.73377102095616
4.46446446446446,3.73335679818745
4.47447447447447,3.7328844020936
4.48448448448448,3.73237622484832
4.4944944944945,3.73184147705495
4.50450450450451,3.73128536478623
4.51451451451452,3.73071641809296
4.52452452452453,3.73014348101547
4.53453453453454,3.72958279189634
4.54454454454455,3.72905646459399
4.55455455455456,3.72856604200823
4.56456456456457,3.72808418851822
4.57457457457458,3.72757615086435
4.58458458458459,3.7270276064844
4.5945945945946,3.72645313624015
4.60460460460461,3.72587583615085
4.61461461461462,3.72531911849384
4.62462462462463,3.72480924945513
4.63463463463464,3.72436324702138
4.64464464464465,3.72398895347431
4.65465465465466,3.7236963520292
4.66466466466467,3.7234941535914
4.67467467467468,3.72338891628649
4.68468468468469,3.72338572644197
4.6946946946947,3.72348416033418
4.70470470470471,3.72368840445033
4.71471471471472,3.72401499558594
4.72472472472473,3.72448226199536
4.73473473473474,3.72509602456639
4.74474474474475,3.72584631395666
4.75475475475476,3.72671701146798
4.76476476476477,3.72770135298109
4.77477477477478,3.72880428757302
4.78478478478479,3.73003237787819
4.7947947947948,3.73138345648978
4.80480480480481,3.7328379228947
4.81481481481482,3.73437123232243
4.82482482482483,3.73596007674373
4.83483483483484,3.73756326432346
4.84484484484485,3.73913709285497
4.85485485485486,3.74067318311157
4.86486486486487,3.74218309962372
4.87487487487488,3.74366111404642
4.88488488488489,3.74510317667966
4.8948948948949,3.74653303129553
4.90490490490491,3.74797679479046
4.91491491491492,3.74944942532721
4.92492492492493,3.75096547225005
4.93493493493494,3.75253071824824
4.94494494494495,3.75413948794756
4.95495495495496,3.7557813368403
4.96496496496497,3.75743803147314
4.97497497497498,3.75908943161171
4.98498498498499,3.76072862074019
4.994994994995,3.76235560249485
5.00500500500501,3.76395697104072
5.01501501501502,3.7655187200254
5.02502502502503,3.76704748164413
5.03503503503504,3.76855826673567
5.04504504504505,3.77006037560785
5.05505505505506,3.77155409753116
5.06506506506507,3.77303213564659
5.07507507507508,3.77448561206022
5.08508508508509,3.77590122648809
5.0950950950951,3.77725890402772
5.10510510510511,3.77854032743267
5.11511511511512,3.77973926268254
5.12512512512513,3.78086815644215
5.13513513513514,3.78195417019719
5.14514514514515,3.78302276426106
5.15515515515516,3.78408475700434
5.16516516516517,3.78514452897656
5.17517517517518,3.7862187765326
5.18518518518519,3.78734071594867
5.1951951951952,3.78854373916452
5.20520520520521,3.78984447154637
5.21521521521522,3.79124963343908
5.22522522522523,3.79275933151621
5.23523523523524,3.79434785653354
5.24524524524525,3.79596986848845
5.25525525525526,3.79759488199584
5.26526526526527,3.79921322907421
5.27527527527528,3.80081452887294
5.28528528528529,3.80238154720176
5.2952952952953,3.8038938980312
5.30530530530531,3.80532717314542
5.31531531531532,3.80665745058117
5.32532532532533,3.80787665442261
5.33533533533534,3.80900190237065
5.34534534534535,3.81005161869896
5.35535535535536,3.81101818076064
5.36536536536537,3.81188530205825
5.37537537537538,3.81265406331039
5.38538538538539,3.81333232965631
5.3953953953954,3.81391541026253
5.40540540540541,3.81438436186044
5.41541541541542,3.81472366601588
5.42542542542543,3.81493522818633
5.43543543543544,3.8150234884418
5.44544544544545,3.81498260565178
5.45545545545546,3.81480448097634
5.46546546546547,3.81448759487571
5.47547547547548,3.81404030245265
5.48548548548549,3.81348273993367
5.4954954954955,3.81284086184075
5.50550550550551,3.81212805125516
5.51551551551552,3.81133981744247
5.52552552552553,3.81046648130206
5.53553553553554,3.80949569743798
5.54554554554555,3.80841108672692
5.55555555555556,3.80719066002082
5.56556556556557,3.80581019300172
5.57557557557558,3.80427067399327
5.58558558558559,3.80260653177662
5.5955955955956,3.80085316690189
5.60560560560561,3.79903172673807
5.61561561561562,3.79716425264934
5.62562562562563,3.79527299965328
5.63563563563564,3.79336377081193
5.64564564564565,3.79143007995327
5.65565565565566,3.78946752995642
5.66566566566567,3.78747283215247
5.67567567567568,3.78544635288071
5.68568568568569,3.78340272436194
5.6956956956957,3.7813642906235
5.70570570570571,3.77934777297384
5.71571571571572,3.7773652755389
5.72572572572573,3.77542992395633
5.73573573573574,3.77355487666666
5.74574574574575,3.77174388287395
5.75575575575576,3.76998629037627
5.76576576576577,3.76827366272733
5.77577577577578,3.76661273266742
5.78578578578579,3.76501419522169
5.7957957957958,3.76348368024359
5.80580580580581,3.76202243682956
5.81581581581582,3.76062297482982
5.82582582582583,3.75926602706917
5.83583583583584,3.75793346342365
5.84584584584585,3.75663482903912
5.85585585585586,3.75541045609601
5.86586586586587,3.75429759860686
5.87587587587588,3.75331238058129
5.88588588588589,3.7524631914087
5.8958958958959,3.75175760947162
5.90590590590591,3.75119323629466
5.91591591591592,3.75075345230617
5.92592592592593,3.75042085478313
5.93593593593594,3.75018783090972
5.94594594594595,3.75004666430897
5.95595595595596,3.74998210815177
5.96596596596597,3.74998030793806
5.97597597597598,3.75003123668766
5.98598598598599,3.75012967014968
5.995995995996,3.75028933392046
6.00600600600601,3.75053572959763
6.01601601601602,3.75087904179296
6.02602602602603,3.75131531794237
6.03603603603604,3.75183377667563
6.04604604604605,3.75240588138738
6.05605605605606,3.75299837409986
6.06606606606607,3.75359326185574
6.07607607607608,3.75418615893602
6.08608608608609,3.75479065803113
6.0960960960961,3.75543415579951
6.10610610610611,3.75612896008695
6.11611611611612,3.75686084808121
6.12612612612613,3.75761558273886
6.13613613613614,3.75838803218907
6.14614614614615,3.7591664347882
6.15615615615616,3.75993975183257
6.16616616616617,3.76069267911966
6.17617617617618,3.76139216828786
6.18618618618619,3.7620128948525
6.1961961961962,3.7625470063251
6.20620620620621,3.76298003525309
6.21621621621622,3.76329104970997
6.22622622622623,3.7634645130592
6.23623623623624,3.7634883679107
6.24624624624625,3.76336646529372
6.25625625625626,3.7631233903859
6.26626626626627,3.76277932758578
6.27627627627628,3.76233618377283
6.28628628628629,3.76178649529579
6.2962962962963,
6.30630630630631,
6.31631631631632,
6.32632632632633,
6.33633633633634,
6.34634634634635,
6.35635635635636,
6.36636636636637,
6.37637637637638,3.75293065217088
6.38638638638639,3.75161950109059
6.3963963963964,3.75024753942501
6.40640640640641,3.74882707424614
6.41641641641642,3.74737443029159
6.42642642642643,3.74591437375573
6.43643643643644,3.74447696485797
6.44644644644645,3.74308319126129
6.45645645645646,3.74173045988736
6.46646646646647,3.7404075752732
6.47647647647648,3.73911176754611
6.48648648648649,3.73784107613402
6.4964964964965,3.73659971928112
6.50650650650651,3.73540999645164
6.51651651651652,3.7342876490236
6.52652652652653,
6.53653653653654,3.73221549187988
6.54654654654655,3.73126932191359
6.55655655655656,3.73040020395684
6.56656656656657,3.72961133950892
6.57657657657658,3.72888572412385
6.58658658658659,3.72819519827276
6.5965965965966,3.72752851300871
6.60660660660661,
6.61661661661662,3.726313399304
6.62662662662663,3.72578533451267
6.63663663663664,3.72532238534436
6.64664664664665,3.72494016534467
6.65665665665666,3.72463992490247
6.66666666666667,3.72439634754978
6.67667667667668,3.72417771553577
6.68668668668669,3.72397527079996
6.6966966966967,3.72378515867615
6.70670670670671,3.723576288714
6.71671671671672,3.72331193517945
6.72672672672673,3.72297443379339
6.73673673673674,3.72255605102531
6.74674674674675,3.72204947577737
6.75675675675676,3.72145053841732
6.76676676676677,3.72076268475934
6.77677677677678,3.71998392844207
6.78678678678679,3.71910254567371
6.7967967967968,3.71812608106374
6.80680680680681,3.71708534949335
6.81681681681682,3.71599758114037
6.82682682682683,3.71486127360923
6.83683683683684,3.7136907955982
6.84684684684685,3.71252167001754
6.85685685685686,3.71138413021421
6.86686686686687,3.71029454066418
6.87687687687688,3.7092633408905
6.88688688688689,3.7082975795855
6.8968968968969,3.70740348449849
6.90690690690691,3.70658326273285
6.91691691691692,
6.92692692692693,3.70511667150792
6.93693693693694,3.70445631644776
6.94694694694695,3.70385547310308
6.95695695695696,3.70333705159041
6.96696696696697,3.70293161400946
6.97697697697698,3.70267198750972
6.98698698698699,3.70259290894315
6.996996996997,3.70271862731332
7.00700700700701,3.70306039958691
7.01701701701702,3.70362429404708
7.02702702702703,3.70440081991683
7.03703703703704,3.70535988893459
7.04704704704705,3.70646400891184
7.05705705705706,3.70768272144904
7.06706706706707,3.7089958485949
7.07707707707708,3.71038762285638
7.08708708708709,3.71185172218968
7.0970970970971,
7.10710710710711,
7.11711711711712,
7.12712712712713,
7.13713713713714,
7.14714714714715,
7.15715715715716,
7.16716716716717,
7.17717717717718,3.72784926296756
7.18718718718719,3.72983532316501
7.1971971971972,3.73184745353902
7.20720720720721,3.73388560848877
7.21721721721722,3.73595248963706
7.22722722722723,3.73803556488123
7.23723723723724,3.74010916484073
7.24724724724725,3.7421504570024
7.25725725725726,3.74414115125314
7.26726726726727,3.7460606421089
7.27727727727728,3.74788684851149
7.28728728728729,3.74960732039249
7.2972972972973,3.75122497644911
7.30730730730731,3.75275397341092
7.31731731731732,3.75420248933253
7.32732732732733,3.75556408025158
7.33733733733734,3.75683423525735
7.34734734734735,3.75801818575078
7.35735735735736,3.75912891200177
7.36736736736737,3.7601938690015
7.37737737737738,3.76124619351238
7.38738738738739,3.76229804168164
7.3973973973974,3.76334587384408
7.40740740740741,3.76439712219936
7.41741741741742,3.76546618334692
7.42742742742743,3.7665564071603
7.43743743743744,3.76765867064085
7.44744744744745,3.76875827129704
7.45745745745746,3.76984261834183
7.46746746746747,3.77091365144056
7.47747747747748,3.77198997126406
7.48748748748749,3.77309308582679
7.4974974974975,3.77423194365479
7.50750750750751,3.77539670386818
7.51751751751752,3.77657066173481
7.52752752752753,3.77774611299355
7.53753753753754,3.7789277033552
7.54754754754755,3.78012881188687
7.55755755755756,3.78136514633535
7.56756756756757,3.7826429784889
7.57757757757758,3.78395308746318
7.58758758758759,3.7852782742812
7.5975975975976,3.78660220431263
7.60760760760761,3.78792051916581
7.61761761761762,3.78924921832652
7.62762762762763,3.79059958317307
7.63763763763764,3.79194947065135
7.64764764764765,3.79326232915458
7.65765765765766,3.79451629604099
7.66766766766767,3.79570378439226
7.67767767767768,3.7968224416842
7.68768768768769,3.79787238532559
7.6976976976977,3.79885105680087
7.70770770770771,3.79974820618181
7.71771771771772,3.80054886678148
7.72772772772773,3.80124223489107
7.73773773773774,3.8018296436581
7.74774774774775,3.80231928122874
7.75775775775776,3.80271809741119
7.76776776776777,3.8030366758893
7.77777777777778,3.80328494539077
7.78778778778779,3.80345745193169
7.7977977977978,3.80353855516132
7.80780780780781,3.80351880970226
7.81781781781782,3.80339864802934
7.82782782782783,3.80317838990422
7.83783783783784,3.80284969241337
7.84784784784785,3.80240506970457
7.85785785785786,3.80184747776469
7.86786786786787,3.80118216544084
7.87787787787788,3.80040381659536
7.88788788788789,3.79949153001583
7.8978978978979,3.7984251552629
7.90790790790791,3.79721034012781
7.91791791791792,3.7958797210688
7.92792792792793,3.79447612618756
7.93793793793794,3.79303329319836
7.94794794794795,3.79156408021726
7.95795795795796,3.79005844932129
7.96796796796797,3.78848837120493
7.97797797797798,3.78683407344118
7.98798798798799,3.78510119956985
7.997997997998,3.78330710648498
8.00800800800801,3.78146940549821
8.01801801801802,3.77960446057127
8.02802802802803,3.77772260296725
8.03803803803804,3.77582413905468
8.04804804804805,3.77391095700935
8.05805805805806,3.77199045964085
8.06806806806807,3.77006771676561
8.07807807807808,3.76814695485653
8.08808808808809,3.76622464211482
8.0980980980981,3.76428891748374
8.10810810810811,3.76233369788577
8.11811811811812,3.76035532947224
8.12812812812813,3.75834551774665
8.13813813813814,3.75630271662642
8.14814814814815,3.75423964311453
8.15815815815816,3.75217431070997
8.16816816816817,3.75012874743845
8.17817817817818,3.74813562165633
8.18818818818819,3.74622882346763
8.1981981981982,3.7444325128878
8.20820820820821,3.74276578681042
8.21821821821822,3.74124852337828
8.22822822822823,3.73989789738172
8.23823823823824,3.73872172225696
8.24824824824825,3.73771019536604
8.25825825825826,3.73683605090487
8.26826826826827,3.73607750019843
8.27827827827828,3.73542619839106
8.28828828828829,3.73486424054992
8.2982982982983,3.73436204829003
8.30830830830831,3.73390392012597
8.31831831831832,3.73349732707397
8.32832832832833,3.73315904449048
8.33833833833834,3.73289970245364
8.34834834834835,3.7327254124768
8.35835835835836,3.73264468238908
8.36836836836837,3.73265905931599
8.37837837837838,3.73276178732307
8.38838838838839,3.73294229824086
8.3983983983984,3.73318998573934
8.40840840840841,3.73350697080285
8.41841841841842,3.73389713874734
8.42842842842843,3.73435085763648
8.43843843843844,3.73486028245786
8.44844844844845,3.73542867508215
8.45845845845846,3.73606085018689
8.46846846846847,3.7367553471509
8.47847847847848,3.73750410246543
8.48848848848849,3.73829519271853
8.4984984984985,3.73910949605237
8.50850850850851,3.7399227394392
8.51851851851852,3.74071821503024
8.52852852852853,3.74148735300624
8.53853853853854,3.74221574070603
8.54854854854855,3.74288785161205
8.55855855855856,3.74350500642468
8.56856856856857,3.7440765889023
8.57857857857858,3.7446068421001
8.58858858858859,3.74509523993569
8.5985985985986,3.74552732366628
8.60860860860861,3.7458728881488
8.61861861861862,3.74610950046029
8.62862862862863,3.74623482297153
8.63863863863864,3.74624647090627
8.64864864864865,3.74612814714126
8.65865865865866,3.745863823982
8.66866866866867,3.74545704167227
8.67867867867868,3.74492305311772
8.68868868868869,3.74426686716998
8.6986986986987,3.74348874460463
8.70870870870871,3.74259305387568
8.71871871871872,3.74157955735079
8.72872872872873,3.74044323373057
8.73873873873874,3.73918043334807
8.74874874874875,3.73778707174516
8.75875875875876,3.73625590766501
8.76876876876877,3.73458823520498
8.77877877877878,3.73280505568519
8.78878878878879,3.73092853160662
8.7987987987988,3.72896130151285
8.80880880880881,3.72689801152189
8.81881881881882,3.72475034818253
8.82882882882883,3.72255081167738
8.83883883883884,3.72033277781125
8.84884884884885,3.71812058248678
8.85885885885886,3.71593323676269
8.86886886886887,3.71378454463279
8.87887887887888,3.71168120633166
8.88888888888889,3.70962571033638
8.8988988988989,3.70762328231119
